timestamp,date,sma_10,sma_30,ema_10,ema_30,rsi_14,macd,atr_14,open,high,low,close,volume
2025-05-07 13:00:00,2025-05-07,,,,,,,0.0,95826.14,95826.14,20077.9,95826.14,0.64976
2025-05-07 14:00:00,2025-05-07,,,,,,,0.0,95826.14,99811.1,95826.14,96938.0,59.35014
2025-05-07 15:00:00,2025-05-07,,,,,,,0.0,96938.0,97015.89,96769.83,96923.9,62.26466
2025-05-07 16:00:00,2025-05-07,,,,,,,0.0,96923.9,96952.4,21206.1,96865.08,112.26919
2025-05-07 17:00:00,2025-05-07,,,,,,,0.0,96865.08,96893.43,91900.0,96283.57,94.14581
2025-05-07 18:00:00,2025-05-07,,,,,,,0.0,96283.57,96845.71,19435.9,96523.99,119.49633
2025-05-07 19:00:00,2025-05-07,,,,,,,0.0,96523.99,96933.83,95798.18,96200.31,112.57696
2025-05-07 20:00:00,2025-05-07,,,,,,,0.0,96200.32,96750.0,96119.47,96749.87,103.04871
2025-05-07 21:00:00,2025-05-07,,,,,,,0.0,96750.0,97313.7,93000.0,97130.08,97.02253
2025-05-07 22:00:00,2025-05-07,96670.38200000001,,96664.63497969223,,,,0.0,97140.0,97274.35,97021.3,97262.88,90.76707
2025-05-07 23:00:00,2025-05-07,96788.436,,96726.82498338455,,,,0.0,97262.88,97387.51,96989.13,97006.68,67.52007
2025-05-08 00:00:00,2025-05-08,96861.95599999999,,96898.89316822372,,,,0.0,97018.48,104553.6,96840.25,97673.2,102.52511
2025-05-08 01:00:00,2025-05-08,96950.458,,97064.35259218304,,,,0.0,97549.92,98260.01,20116.3,97808.92,117.5014
2025-05-08 02:00:00,2025-05-08,97132.549,,97359.19575724067,,79.77265768423246,,23694.375,97827.55,98813.0,97826.75,98685.99,111.48701
2025-05-08 03:00:00,2025-05-08,97420.81399999998,,97687.74561956053,,82.30630561956843,,22047.408928571425,98685.99,99170.02,98533.17,99166.22,97.02851
2025-05-08 04:00:00,2025-05-08,97667.01499999998,,97923.79187054952,,78.34049357012964,,20504.084719387753,99166.19,99369.56,98928.69,98986.0,83.97745
2025-05-08 05:00:00,2025-05-08,97922.33300000001,,98074.64607590417,,73.42500873583101,,19063.56152514577,98990.39,99077.99,98741.23,98753.49,60.5191
2025-05-08 06:00:00,2025-05-08,98146.35500000001,,98241.09042573976,,75.13475103607499,,17720.54498763536,98757.6,98997.02,98735.69,98990.09,63.12692
2025-05-08 07:00:00,2025-05-08,98357.273,,98422.57580287798,,76.82569762765058,,16556.356774232834,98971.43,100113.0,98691.09,99239.26,83.01753
2025-05-08 08:00:00,2025-05-08,98597.653,,98648.77656599108,,79.4120831225287,,15523.159861787632,99239.26,101324.6,99233.0,99666.68,103.05867
2025-05-08 09:00:00,2025-05-08,98871.686,,98848.4553721745,,79.86686751149165,,14597.43415737423,99666.68,101477.1,98914.1,99747.01,126.07982
2025-05-08 10:00:00,2025-05-08,99082.433,,99017.94894087005,,80.06557665325016,,13573.710288990356,99747.46,99950.41,99685.11,99780.67,83.16604
2025-05-08 11:00:00,2025-05-08,99242.70999999999,,99089.53822434822,,71.71028967370573,,12682.151696919618,99780.67,99782.98,98691.09,99411.69,76.29844
2025-05-08 12:00:00,2025-05-08,99301.62,,99123.27491083034,,68.84593752467208,,17355.948004282505,99411.69,99538.5,21423.2,99275.09,101.32577
2025-05-08 13:00:00,2025-05-08,99311.563,,99149.16129067936,,68.64188587122308,,16154.743861119468,99276.76,99629.75,99090.66,99265.65,101.94768
2025-05-08 14:00:00,2025-05-08,99358.156,,99204.21014691947,,70.49996115365558,788.2414436340769,21155.876442468078,99265.65,106827.6,20657.0,99451.93,148.73444
2025-05-08 15:00:00,2025-05-08,99559.807,,99488.89921111593,,79.67635288114086,863.8754313885584,20181.004553720355,99451.93,106827.6,99319.93,100770.0,122.97761
2025-05-08 16:00:00,2025-05-08,99788.446,,99813.91390000394,,81.99413143956602,953.6910579040123,24515.4185141689,100808.45,101355.3,20492.5,101276.48,112.02673
2025-05-08 17:00:00,2025-05-08,99966.696,,100033.5222818214,,77.22423097671181,992.8716079328879,28573.401477442552,101276.48,101656.48,20329.3,101021.76,112.22822
2025-05-08 18:00:00,2025-05-08,100137.023,98468.35266666667,100276.50913967204,98825.66930229892,79.02083617649382,1040.0296843608376,26565.1092290538,101021.76,101450.0,100992.69,101369.95,115.79917
2025-05-08 19:00:00,2025-05-08,100287.573,98649.23166666666,100453.96384154985,98982.23966989254,76.81975060338672,1055.7562720538263,25840.907855549962,101370.01,117411.8,100985.51,101252.51,127.3124
2025-05-08 20:00:00,2025-05-08,100553.606,98832.665,100815.24314308623,99205.38549764141,82.21787737813928,1150.8545812485827,24842.350151582104,101252.51,110861.1,99000.0,102441.0,127.17029
2025-05-08 21:00:00,2025-05-08,100893.921,99029.02966666667,101178.80620797964,99438.25353005165,83.51807072995793,1242.0686459310964,29057.56656932624,102441.0,105513.58,21658.2,102814.84,150.42119
2025-05-08 22:00:00,2025-05-08,101266.412,99233.527,101509.93235198333,99668.04362488702,84.13674593061091,1314.1486265691783,33039.49895723151,102814.84,105789.52,20984.9,103000.0,132.14018
2025-05-08 23:00:00,2025-05-08,101663.447,99465.27466666668,101823.76283344091,99898.23435876529,84.9140259982732,1374.4717039742827,32412.182603143545,103000.0,103257.07,79000.0,103236.0,106.07069
2025-05-09 00:00:00,2025-05-09,102000.25499999999,99675.14199999999,102004.8986819062,100086.73601303849,77.68807240819842,1372.8854916395503,30361.16456006186,103236.0,106290.04,102592.11,102820.01,108.39204
2025-05-09 01:00:00,2025-05-09,102231.45499999999,99904.53166666666,102200.73528519597,100279.97885090698,78.9055751068573,1376.8968011591933,28425.853520057444,102824.91,105858.35,102591.54,103082.0,101.88435
2025-05-09 02:00:00,2025-05-09,102360.306,100098.369,102266.96341516034,100427.39892504201,70.70605628576885,1323.105470427763,26437.612554339055,103082.0,103128.17,102537.69,102564.99,94.63094
2025-05-09 03:00:00,2025-05-09,102504.632,100276.20033333333,102302.97370331301,100558.85834923286,69.20845817389267,1257.908325604818,24579.145943314837,102565.99,102797.67,102378.59,102465.02,91.83043
2025-05-09 04:00:00,2025-05-09,102646.787,100460.48766666667,102391.796666347,100702.89974605654,71.34316603634053,1218.5367924745224,22964.14909022092,102465.02,102840.01,100870.82,102791.5,82.55695
2025-05-09 05:00:00,2025-05-09,102817.25,100658.83633333333,102494.58636337481,100848.33460114968,72.38904578306652,1187.0171378285595,21349.996298062284,102791.5,102971.33,102605.32,102957.14,78.9394
2025-05-09 06:00:00,2025-05-09,102893.43299999999,100843.15733333332,102623.3579336703,101000.23753010777,73.91006097427307,1168.394193159169,19847.298705343546,102957.13,103236.96,102924.73,103202.83,86.58149
2025-05-09 07:00:00,2025-05-09,102978.195,101038.27533333332,102812.28558209387,101171.99381848793,76.51635394218873,1177.1541744790738,24503.684512104723,103202.83,105078.1,20041.4,103662.46,120.68037
2025-05-09 08:00:00,2025-05-09,102976.195,101181.409,102842.77911262226,101288.63937858549,65.97737119556868,1116.161291758428,22840.523475525813,103660.94,103872.51,102653.08,102980.0,95.05655
2025-05-09 09:00:00,2025-05-09,102946.395,101307.135,102860.0920012364,101395.04974125739,65.3805424699754,1052.3046310313512,21268.063941559678,102968.26,103257.03,102430.94,102938.0,97.04271
2025-05-09 10:00:00,2025-05-09,102999.316,101452.57566666667,102949.02436464795,101521.12524182144,68.39506943166597,1023.0862828146055,25707.580802876844,102936.53,103453.3,20032.0,103349.22,108.56107
2025-05-09 11:00:00,2025-05-09,102986.948,101592.73666666666,102950.7144801665,101613.84748428458,62.79728811352497,957.3524056326714,30155.482174099925,103349.22,107975.8,19997.6,102958.32,102.95481
2025-05-09 12:00:00,2025-05-09,103020.45,101723.06733333334,102941.49548377258,101696.82571110493,61.98235630377642,890.2899958105554,34506.54630452136,102958.32,110711.98,19641.6,102900.01,104.73441
2025-05-09 13:00:00,2025-05-09,103136.64,101869.32266666667,103066.11812308665,101821.34792329172,67.62311729460127,885.5895893025008,38137.65299705555,102900.01,104851.14,19509.1,103626.92,118.90461
2025-05-09 14:00:00,2025-05-09,103170.793,101984.86766666666,103078.28391888906,101905.97257340193,61.000630528830634,832.4161131004221,35693.81206869444,103626.92,106400.67,102476.79,103133.03,125.61443
2025-05-09 15:00:00,2025-05-09,103163.903,102089.57533333334,103043.73047909104,101969.34466544053,57.97036908324713,761.742351254361,33183.26977807341,103136.17,103245.23,102699.01,102888.24,112.5097
2025-05-09 16:00:00,2025-05-09,103092.63600000001,102179.89166666666,102943.08130107448,102002.94565476695,53.33072532026743,665.934676289442,30852.858365353877,102880.29,102929.52,102372.01,102490.16,104.23982
2025-05-09 17:00:00,2025-05-09,103045.937,102306.01766666667,102988.97015542457,102079.88270929812,59.513496930160784,639.5467295073759,28710.997053542884,102489.82,103226.52,102359.72,103195.47,120.82817
2025-05-09 18:00:00,2025-05-09,103069.137,102437.24799999999,103029.52103625645,102152.9225345047,59.64842123204711,612.902762888858,26685.562978289818,103195.54,103372.41,103017.49,103212.0,83.56738
2025-05-09 19:00:00,2025-05-09,103093.284,102567.70866666666,103056.78448420983,102219.15140324635,59.230092000518496,582.4482276419876,24804.719194126257,103216.56,103272.42,102918.67,103179.47,92.96451
2025-05-09 20:00:00,2025-05-09,103076.712,102692.09433333334,103079.82366889894,102281.36744174658,59.26820371521814,552.2717316207563,23052.243537402952,103179.5,103413.17,103143.11,103183.5,67.20919
2025-05-09 21:00:00,2025-05-09,103078.88,102765.761,103061.6739109173,102326.440510021,56.40105615625507,506.1018645770964,27391.2175704456,103183.94,103199.98,19402.1,102980.0,76.19913
2025-05-09 22:00:00,2025-05-09,103067.34400000001,102816.03333333334,103011.30592711415,102356.0024126003,53.71474990283995,448.57787342234224,25456.2077439852,102979.82,103067.67,102766.59,102784.65,56.84411
2025-05-09 23:00:00,2025-05-09,103001.85,102881.04066666667,103004.15575854793,102395.74290210995,55.884635129379014,413.3409245299117,23656.546476557687,102784.65,102980.0,102719.05,102971.98,49.34289
2025-05-10 00:00:00,2025-05-10,102975.084,102930.88799999999,102978.92198426648,102426.04142455447,54.32379108293938,372.51868907824974,21986.771728232136,102972.0,103106.24,102826.54,102865.37,80.71856
2025-05-10 01:00:00,2025-05-10,102986.42799999999,102989.19366666667,102983.05980530893,102463.17939716387,56.01533335387532,347.163961142287,20434.858747644124,102865.71,103119.99,102860.0,103001.68,59.17854
2025-05-10 02:00:00,2025-05-10,103052.208,103012.759,103013.04165888912,102507.35879089523,57.820575130488585,335.0119211794372,18997.61097995526,103001.68,103266.07,102952.68,103147.96,58.68299
2025-05-10 03:00:00,2025-05-10,103054.01,103026.04733333334,103049.48681181837,102552.91564309555,58.639529012190955,326.9007568646193,22986.269481387026,103147.35,104838.83,30000.0,103213.49,57.0231
2025-05-10 04:00:00,2025-05-10,103048.057,103031.12966666666,103068.21102785139,102591.59656934746,57.51959779267125,311.9527989898779,21356.496661287954,103213.49,103221.45,103052.0,103152.47,51.91746
2025-05-10 05:00:00,2025-05-10,103063.426,103034.36833333333,103116.38356824203,102639.43937132505,59.95830641499064,311.1004354243196,19848.016185481676,103152.47,103333.33,103095.56,103333.16,60.54193
2025-05-10 06:00:00,2025-05-10,103118.213,103064.747,103228.19928310713,102709.88650865892,64.75976139857121,338.6533649906196,18466.420029375844,103333.15,103838.22,103332.55,103731.37,82.87359
2025-05-10 07:00:00,2025-05-10,103199.687,103088.50499999999,103331.20668617854,102779.87705648738,65.4693736550471,361.43627715804905,17176.23717013471,103731.37,104030.17,103626.31,103794.74,76.81993
2025-05-10 08:00:00,2025-05-10,103284.207,103124.00033333333,103385.50547050971,102834.71402058497,61.97252563156353,362.0135869512451,16306.035229410803,103885.31,107937.52,102944.11,103629.85,92.52755
2025-05-10 09:00:00,2025-05-10,103368.513,103169.001,103463.60265768976,102897.9608579666,64.2801049753928,373.1133756843774,15175.227713024318,103629.85,103857.16,103382.43,103815.04,83.74163
2025-05-10 10:00:00,2025-05-10,103442.701,103196.19266666667,103489.72035629161,102943.72144777521,59.88877205327353,360.98194662133756,14110.994304951151,103815.04,103883.21,103607.25,103607.25,76.08071
2025-05-10 11:00:00,2025-05-10,103485.91500000001,103212.082,103479.55665514768,102975.34070920908,56.424050706118315,333.52863955916837,13122.039711740354,103607.25,103654.31,103388.68,103433.82,81.87096
2025-05-10 12:00:00,2025-05-10,103538.10500000001,103227.64966666668,103514.15726330265,103020.14840538915,59.8302358504273,327.048143831722,12209.6083037589,103430.86,103778.85,103430.85,103669.86,82.84913
2025-05-10 13:00:00,2025-05-10,103579.642,103226.52966666667,103535.01230633853,103059.42012117051,58.96801046916673,314.9731327195186,11363.387710633264,103669.86,103792.34,103429.82,103628.86,69.99108
2025-05-10 14:00:00,2025-05-10,103616.437,103244.54366666666,103532.35915973151,103089.16204883692,56.64293953482728,293.2727321875427,10567.19287415946,103628.86,103666.67,103450.01,103520.42,64.20736
2025-05-10 15:00:00,2025-05-10,103597.001,103251.237,103460.80294887123,103092.36449729907,49.279033842347715,242.48623339824553,9842.780526005214,103520.42,103564.18,103138.76,103138.8,81.16816
2025-05-10 16:00:00,2025-05-10,103565.794,103253.573,103453.25695816737,103113.45711037656,54.011604571952994,222.30893396618194,9163.869774147699,103138.8,103476.56,103138.53,103419.3,82.84605
2025-05-10 17:00:00,2025-05-10,103505.285,103261.284,103405.32842031875,103118.37278067485,49.905969364752025,185.64741522065015,8537.516933137149,103419.3,103560.02,103165.09,103189.65,85.7084
2025-05-10 18:00:00,2025-05-10,103469.4,103273.65033333332,103380.90507116988,103128.21969805067,51.31766310143717,161.29782172804698,7949.765009341639,103188.36,103314.32,103005.33,103271.0,92.30246
2025-05-10 19:00:00,2025-05-10,103405.324,103258.56233333334,103343.33687641172,103131.1913304345,49.530474391046425,132.6667975189921,7397.708222960093,103274.14,103306.4,103085.43,103174.28,63.49146
2025-05-10 20:00:00,2025-05-10,103363.378,103260.38766666666,103315.05562615504,103134.84285750326,49.79349349188872,109.80093185641454,6887.619064177229,103174.27,103338.46,103082.0,103187.79,61.54214
2025-05-10 21:00:00,2025-05-10,103397.895,103290.07933333333,103399.40733049047,103176.40073766436,59.69279423295889,137.7960407320934,11667.129845307427,103187.79,103800.77,30000.0,103778.99,67.32164
2025-05-10 22:00:00,2025-05-10,103390.91100000001,103327.07466666667,103435.88236131039,103203.73101265375,56.08749703643232,143.8823962246388,11357.79342778547,103778.99,103797.32,96460.9,103600.02,88.60991
2025-05-10 23:00:00,2025-05-10,103508.952,103380.868,103685.58920470849,103307.3141731277,69.49420288886343,243.47561040001165,10642.906040086507,103600.02,104920.0,103570.63,104809.27,111.60329
2025-05-11 00:00:00,2025-05-11,103599.76800000001,103421.42066666667,103820.67844021603,103379.65390389366,62.97571242882466,288.3613980257214,9944.038465794612,104809.27,104938.11,104079.35,104428.58,99.87347
2025-05-11 01:00:00,2025-05-11,103694.768,103451.73166666667,103869.4278147222,103425.40526493278,57.76745196781615,293.1371986096783,9271.485718237855,104428.55,104508.1,103979.8,104088.8,99.98289
2025-05-11 02:00:00,2025-05-11,103730.345,103471.45066666669,103852.27184840907,103447.96428009841,53.377864369089146,268.51143327106547,8661.696024078008,104083.25,104260.3,103525.87,103775.07,83.34501
2025-05-11 03:00:00,2025-05-11,103816.668,103507.21333333335,103888.74605778923,103486.99110073723,56.52798231221115,268.3192646066891,8078.1155937867225,103774.9,104181.6,103690.03,104052.88,85.94229
2025-05-11 04:00:00,2025-05-11,103904.938,103552.84833333333,103936.91950182755,103530.00457810903,57.64641118228453,273.1535567972023,7528.177337087671,104052.87,104364.0,103985.02,104153.7,76.87198
2025-05-11 05:00:00,2025-05-11,103970.626,103581.48766666667,103917.69050149526,103549.43396016651,52.952780516386845,248.09856000287982,7284.19181300998,104153.7,107937.52,103825.14,103831.16,63.23225
2025-05-11 06:00:00,2025-05-11,104038.935,103615.00466666667,103909.17950122339,103570.17241434932,53.4553736229062,228.80978975089965,6788.869540652125,103831.15,103984.13,103634.45,103870.88,71.16527
2025-05-11 07:00:00,2025-05-11,104003.715,103629.175,103821.47231918277,103560.92193600422,47.363227735154844,175.66400348795287,6338.4131448912585,103870.88,103878.22,103395.74,103426.79,92.95239
2025-05-11 08:00:00,2025-05-11,104028.653,103652.55633333333,103826.55007933134,103579.53342400395,52.86810097338301,165.73617660401214,5929.735777399027,103426.5,104002.38,103385.45,103849.4,87.8164
2025-05-11 09:00:00,2025-05-11,103981.06,103689.88466666666,103918.69370127108,103628.16610632629,58.25236540203253,194.67413358548947,5550.433936156239,103849.4,104462.31,103842.8,104333.34,74.79432
2025-05-11 10:00:00,2025-05-11,103990.57800000001,103735.59433333334,104028.70575558543,103685.94635753105,60.17997336696931,230.31801288909628,5175.695797859364,104333.33,104535.23,104231.13,104523.76,76.34364
2025-05-11 11:00:00,2025-05-11,104046.898,103779.55566666667,104142.03198184262,103748.27239898065,61.47023801056292,265.8493939629843,4832.323955155124,104523.76,104760.0,104391.51,104652.0,82.17323
2025-05-11 12:00:00,2025-05-11,104129.99799999999,103808.71233333334,104226.40253059851,103803.61417969159,60.71147585716374,286.9938162406761,4542.825101215472,104652.02,104884.95,104105.61,104606.07,75.97266
2025-05-11 13:00:00,2025-05-11,104122.593,103814.84866666667,104181.38934321696,103814.91842616312,51.38351782466948,250.25313493414433,4266.360451128652,104606.07,104651.15,103978.83,103978.83,86.05649
2025-05-11 14:00:00,2025-05-11,104132.895,103835.74433333334,104195.08582626842,103843.42175350744,54.70398823079447,240.78367653231544,3998.1089903337484,103978.83,104313.91,103803.07,104256.72,104.45216
2025-05-11 15:00:00,2025-05-11,104160.891,103845.61366666667,104179.81931240142,103860.69260811988,52.674035995863115,219.00579685531557,3762.8004910241953,104256.72,104674.21,103970.42,104111.12,97.8662
2025-05-11 16:00:00,2025-05-11,104171.948,103858.087,104143.75216469206,103868.48340759602,50.863786899810705,189.10351737213205,3568.4661702367534,104111.12,104732.16,103690.04,103981.45,99.35032
2025-05-11 17:00:00,2025-05-11,104233.419,103878.34300000001,104125.16086202078,103879.6457683963,51.69176921302464,168.31109307763109,3339.7085866484135,103981.45,104185.28,103819.42,104041.5,88.17931
2025-05-11 18:00:00,2025-05-11,104304.035,103907.86633333332,104203.41525074428,103923.25313817718,58.18727964466552,191.11029235601018,3481.7872590306692,104041.5,105120.8,99791.99,104555.56,97.68229
2025-05-11 19:00:00,2025-05-11,104312.698,103934.23666666666,104242.78884151805,103955.29938732706,56.046655658773744,195.97872150737385,3253.8495976713357,104552.01,104646.11,104355.45,104419.97,82.32214
2025-05-11 20:00:00,2025-05-11,104287.307,103959.21766666668,104247.70905215113,103975.59297524145,53.69153203675316,185.58425749196613,3038.8817692662406,104419.97,104421.35,104177.05,104269.85,72.17776
2025-05-11 21:00:00,2025-05-11,104256.709,103999.45833333333,104265.58376994182,103999.49149296782,54.73096228601147,181.40176565661386,2848.636642890081,104269.85,104359.57,103984.12,104346.02,77.80606
2025-05-11 22:00:00,2025-05-11,104175.46900000001,104011.93733333334,104179.78126631601,103986.2126869699,46.56816279549903,131.995519738266,2719.924739826504,104346.02,104645.72,103599.05,103793.67,94.86229
2025-05-11 23:00:00,2025-05-11,104189.38600000001,104042.88233333334,104168.548308804,103994.71509426218,51.17308964646336,117.65517869409814,2550.774401267468,103793.67,104128.83,103777.01,104118.0,85.67103
2025-05-12 00:00:00,2025-05-12,104223.714,104087.18233333335,104246.99407083965,104033.76573334205,57.09156571272473,143.5292114521435,37573.977658319796,104118.0,513802.82,20927.2,104600.0,99.63761
2025-05-12 01:00:00,2025-05-12,104211.014,104114.177,104199.19878523244,104030.56278280387,48.930223358860744,113.03520051954547,35070.91639701124,104596.0,105061.92,102530.8,103984.12,108.11124
2025-05-12 02:00:00,2025-05-12,104195.156,104135.34633333333,104130.77536973562,104017.16324842944,47.03441810028011,74.99248311629344,32597.685225796155,103984.13,104233.18,103787.5,103822.87,97.10302
2025-05-12 03:00:00,2025-05-12,104199.77900000001,104145.63766666666,104122.94893887459,104021.71594207916,50.43162898465171,65.46075314945483,30590.888423953573,103831.0,104087.73,99585.2,104087.73,99.80837
2025-05-12 04:00:00,2025-05-12,104153.382,104162.02333333335,104117.24731362466,104026.223945816,50.481477479602184,57.55480228483793,28427.959965099748,104087.73,104160.01,103850.12,104091.59,72.89353
2025-05-12 05:00:00,2025-05-12,104105.386,104133.048,104085.02234751108,104020.66175576337,48.42212571595648,38.612934202479664,27159.381396164048,104091.58,104092.86,93425.0,103940.01,84.76864
2025-05-12 06:00:00,2025-05-12,104116.53199999999,104131.47233333332,104138.89282978179,104043.9293844238,54.270935576077505,58.535824631369906,25261.22772500947,103940.0,104411.59,103826.36,104381.31,95.88244
2025-05-12 07:00:00,2025-05-12,104127.56999999999,104143.72566666667,104196.62140618509,104070.54039188032,55.201823214676836,79.46793736476684,23562.735744651647,104381.31,105705.33,104222.99,104456.4,97.6573
